"Season","DayNum","WTeamID","WScore","LTeamID","LScore","WLoc","NumOT","WState","LState","WSeed","LSeed","WSeedFull","LSeedFull","WConf","LConf"
1989,136,1438,100,1344,97,"N",0,"Virginia","Rhode Island","05","12","Z05","Z12","acc","big_east"
1989,136,1452,84,1397,68,"N",0,"West Virginia","Tennessee","07","10","W07","W10","a_ten","sec"
1989,137,1161,68,1196,46,"N",0,"Colorado","Florida","10","07","Y10","Y07","wac","sec"
1989,137,1191,94,1333,90,"N",1,"Indiana","Oregon","11","06","X11","X06","mw_coll","pac_ten"
1989,137,1207,50,1343,49,"N",0,"Washington D.C.","New Jersey","01","16","W01","W16","big_east","ivy"
1989,137,1231,99,1206,85,"N",0,"Indiana","Virginia","02","15","X02","X15","big_ten","caa"
1989,137,1234,87,1353,73,"N",0,"Iowa","New Jersey","04","13","W04","W13","big_ten","a_ten"
1989,137,1276,92,1462,87,"N",0,"Michigan","Ohio","03","14","Z03","Z14","big_ten","mw_coll"
1989,137,1281,85,1166,69,"N",0,"Missouri","Nebraska","03","14","Y03","Y14","big_eight","mvc"
1989,137,1301,81,1376,66,"N",0,"North Carolina","South Carolina","05","12","W05","W12","acc","metro"
1989,137,1314,93,1380,79,"N",0,"North Carolina","Louisiana","02","15","Z02","Z15","acc","swac"
1989,137,1323,81,1435,65,"N",0,"Indiana","Tennessee","09","08","W09","W08","ind","sec"
1989,137,1371,60,1283,51,"N",0,"New Jersey","Missouri","03","14","X03","X14","big_east","mid_cont"
1989,137,1375,86,1104,84,"N",0,"Alabama","Alabama","11","06","Z11","Z06","sun_belt","sec"
1989,137,1393,104,1137,81,"N",0,"New York","Pennsylvania","02","15","Y02","Y15","big_east","ecc"
1989,137,1400,76,1210,70,"N",0,"Texas","Georgia","11","06","Y11","Y06","swc","acc"
1989,137,1417,84,1235,74,"N",0,"California","Iowa","07","10","Z07","Z10","pac_ten","big_eight"
1989,137,1431,85,1261,74,"N",0,"Texas","Louisiana","07","10","X07","X10","wac","sec"
1989,138,1112,94,1155,68,"N",0,"Arizona","South Carolina","01","09","X01","X09","pac_ten","acc"
1989,138,1181,70,1452,63,"N",0,"North Carolina","West Virginia","02","07","W02","W07","acc","a_ten"
1989,138,1228,72,1123,60,"N",0,"Illinois","Indiana","01","09","Y01","Y09","big_ten","mac"
1989,138,1257,93,1116,84,"N",0,"Kentucky","Arkansas","04","05","Y04","Y05","metro","swc"
1989,138,1278,80,1373,67,"N",0,"Minnesota","New York","11","14","W11","W14","big_ten","nac"
1989,138,1328,124,1256,81,"N",0,"Oklahoma","Louisiana","01","09","Z01","Z09","big_eight","asc"
1989,138,1424,85,1177,70,"N",0,"Nevada","Illinois","04","12","X04","X12","big_west","ind"
1989,138,1438,104,1292,88,"N",0,"Virginia","Tennessee","05","13","Z05","Z13","acc","ovc"
1989,139,1207,81,1323,74,"N",0,"Washington D.C.","Indiana","01","09","W01","W09","big_east","ind"
1989,139,1231,92,1431,69,"N",0,"Indiana","Texas","02","07","X02","X07","big_ten","wac"
1989,139,1276,91,1375,82,"N",0,"Michigan","Alabama","03","11","Z03","Z11","big_ten","sun_belt"
1989,139,1281,108,1400,89,"N",0,"Missouri","Texas","03","11","Y03","Y11","big_eight","swc"
1989,139,1301,102,1234,96,"N",1,"North Carolina","Iowa","05","04","W05","W04","acc","big_ten"
1989,139,1314,88,1417,81,"N",0,"North Carolina","California","02","07","Z02","Z07","acc","pac_ten"
1989,139,1371,87,1191,73,"N",0,"New Jersey","Indiana","03","11","X03","X11","big_east","mw_coll"
1989,139,1393,65,1161,50,"N",0,"New York","Colorado","02","10","Y02","Y10","big_east","wac"
1989,143,1276,92,1314,87,"N",0,"Michigan","North Carolina","03","02","Z03","Z02","big_ten","acc"
1989,143,1371,78,1231,65,"N",0,"New Jersey","Indiana","03","02","X03","X02","big_east","big_ten"
1989,143,1424,68,1112,67,"N",0,"Nevada","Arizona","04","01","X04","X01","big_west","pac_ten"
1989,143,1438,86,1328,80,"N",0,"Virginia","Oklahoma","05","01","Z05","Z01","acc","big_eight"
1989,144,1181,87,1278,70,"N",0,"North Carolina","Minnesota","02","11","W02","W11","acc","big_ten"
1989,144,1207,69,1301,61,"N",0,"Washington D.C.","North Carolina","01","05","W01","W05","big_east","acc"
1989,144,1228,83,1257,69,"N",0,"Illinois","Kentucky","01","04","Y01","Y04","big_ten","metro"
1989,144,1393,83,1281,80,"N",0,"New York","Missouri","02","03","Y02","Y03","big_east","big_eight"
1989,145,1276,102,1438,65,"N",0,"Michigan","Virginia","03","05","Z03","Z05","big_ten","acc"
1989,145,1371,84,1424,61,"N",0,"New Jersey","Nevada","03","04","X03","X04","big_east","big_west"
1989,146,1181,85,1207,77,"N",0,"North Carolina","Washington D.C.","02","01","W02","W01","acc","big_east"
1989,146,1228,89,1393,86,"N",0,"Illinois","New York","01","02","Y01","Y02","big_ten","big_east"
1989,152,1276,83,1228,81,"N",0,"Michigan","Illinois","03","01","Z03","Y01","big_ten","big_ten"
1989,152,1371,95,1181,78,"N",0,"New Jersey","North Carolina","03","02","X03","W02","big_east","acc"
1989,154,1276,80,1371,79,"N",1,"Michigan","New Jersey","03","03","Z03","X03","big_ten","big_east"
1990,136,1116,68,1343,64,"N",0,"Arkansas","New Jersey","04","13","X04","X13","swc","ivy"
1990,136,1123,54,1333,53,"N",0,"Indiana","Oregon","12","05","Z12","Z05","mac","pac_ten"
1990,136,1143,65,1231,63,"N",0,"California","Indiana","09","08","W09","W08","pac_ten","big_ten"
1990,136,1155,49,1140,47,"N",0,"South Carolina","Utah","05","12","W05","W12","acc","wac"
1990,136,1163,76,1131,52,"N",0,"Connecticut","Massachusetts","01","16","W01","W16","big_east","nac"
1990,136,1173,88,1228,86,"N",0,"Ohio","Illinois","12","05","X12","X05","mw_coll","big_ten"
1990,136,1210,99,1190,83,"N",0,"Georgia","Tennessee","04","13","Y04","Y13","acc","southern"
1990,136,1247,79,1379,63,"N",0,"Pennsylvania","Mississippi","04","13","W04","W13","maac","metro"
1990,136,1257,78,1225,59,"N",0,"Kentucky","Idaho","04","13","Z04","Z13","metro","big_sky"
1990,136,1261,70,1437,63,"N",0,"Louisiana","Pennsylvania","05","12","Y05","Y12","sec","big_east"
1990,136,1277,75,1293,71,"N",1,"Michigan","Kentucky","01","16","Y01","Y16","big_ten","ovc"
1990,136,1314,83,1283,70,"N",0,"North Carolina","Missouri","08","09","X08","X09","acc","mid_cont"
1990,136,1326,84,1344,83,"N",1,"Ohio","Rhode Island","08","09","Z08","Z09","big_ten","big_east"
1990,136,1328,77,1406,68,"N",0,"Oklahoma","Maryland","01","16","X01","X16","big_eight","ecc"
1990,136,1364,70,1222,66,"N",0,"California","Texas","09","08","Y09","Y08","big_west","swc"
1990,136,1424,102,1114,72,"N",0,"Nevada","Arkansas","01","16","Z01","Z16","big_west","a_sun"
1990,137,1104,71,1161,54,"N",0,"Alabama","Colorado","07","10","Z07","Z10","sec","wac"
1990,137,1112,79,1378,67,"N",0,"Arizona","Florida","02","15","Z02","Z15","pac_ten","sun_belt"
1990,137,1181,81,1350,46,"N",0,"North Carolina","Virginia","03","14","W03","W14","acc","caa"
1990,137,1207,70,1411,52,"N",0,"Washington D.C.","Texas","03","14","X03","X14","big_east","swac"
1990,137,1242,79,1352,71,"N",0,"Kansas","Pennsylvania","02","15","W02","W15","big_eight","nec"
1990,137,1258,111,1308,92,"N",0,"California","New Mexico","11","06","Z11","Z06","wcc","big_west"
1990,137,1276,76,1229,70,"N",0,"Michigan","Illinois","03","14","Z03","Z14","big_ten","mvc"
1990,137,1278,64,1431,61,"N",1,"Minnesota","Texas","06","11","Y06","Y11","big_ten","wac"
1990,137,1320,74,1281,71,"N",0,"Iowa","Missouri","14","03","Y14","Y03","mid_cont","big_eight"
1990,137,1345,75,1419,63,"N",0,"Indiana","Louisiana","02","15","X02","X15","big_ten","southland"
1990,137,1385,81,1396,65,"N",0,"New York","Pennsylvania","06","11","W06","W11","big_east","a_ten"
1990,137,1393,70,1164,48,"N",0,"New York","Maryland","02","15","Y02","Y15","big_east","meac"
1990,137,1400,100,1208,88,"N",0,"Texas","Georgia","10","07","X10","X07","swc","sec"
1990,137,1417,68,1412,56,"N",0,"California","Alabama","07","10","W07","W10","pac_ten","sun_belt"
1990,137,1438,75,1323,67,"N",0,"Virginia","Indiana","07","10","Y07","Y10","acc","ind"
1990,137,1462,87,1243,79,"N",0,"Ohio","Kansas","06","11","X06","X11","mw_coll","big_eight"
1990,138,1116,86,1173,84,"N",0,"Arkansas","Ohio","04","12","X04","X12","swc","mw_coll"
1990,138,1123,62,1257,60,"N",0,"Indiana","Kentucky","12","04","Z12","Z04","mac","metro"
1990,138,1155,79,1247,75,"N",0,"South Carolina","Pennsylvania","05","04","W05","W04","acc","maac"
1990,138,1163,74,1143,54,"N",0,"Connecticut","California","01","09","W01","W09","big_east","pac_ten"
1990,138,1210,94,1261,91,"N",0,"Georgia","Louisiana","04","05","Y04","Y05","acc","sec"
1990,138,1277,62,1364,58,"N",0,"Michigan","California","01","09","Y01","Y09","big_ten","big_west"
1990,138,1314,79,1328,77,"N",0,"North Carolina","Oklahoma","08","01","X08","X01","acc","big_eight"
1990,138,1424,76,1326,65,"N",0,"Nevada","Ohio","01","08","Z01","Z08","big_west","big_ten"
1990,139,1104,77,1112,55,"N",0,"Alabama","Arizona","07","02","Z07","Z02","sec","pac_ten"
1990,139,1181,76,1385,72,"N",0,"North Carolina","New York","03","06","W03","W06","acc","big_east"
1990,139,1258,149,1276,115,"N",0,"California","Michigan","11","03","Z11","Z03","wcc","big_ten"
1990,139,1278,81,1320,78,"N",0,"Minnesota","Iowa","06","14","Y06","Y14","big_ten","mid_cont"
1990,139,1393,63,1438,61,"N",0,"New York","Virginia","02","07","Y02","Y07","big_east","acc"
1990,139,1400,73,1345,72,"N",0,"Texas","Indiana","10","02","X10","X02","swc","big_ten"
1990,139,1417,71,1242,70,"N",0,"California","Kansas","07","02","W07","W02","pac_ten","big_eight"
1990,139,1462,74,1207,71,"N",0,"Ohio","Washington D.C.","06","03","X06","X03","mw_coll","big_east"
1990,143,1116,96,1314,73,"N",0,"Arkansas","North Carolina","04","08","X04","X08","swc","acc"
1990,143,1163,71,1155,70,"N",0,"Connecticut","South Carolina","01","05","W01","W05","big_east","acc"
1990,143,1181,90,1417,81,"N",0,"North Carolina","California","03","07","W03","W07","acc","pac_ten"
1990,143,1400,102,1462,89,"N",0,"Texas","Ohio","10","06","X10","X06","swc","mw_coll"
1990,144,1210,81,1277,80,"N",1,"Georgia","Michigan","04","01","Y04","Y01","acc","big_ten"
1990,144,1258,62,1104,60,"N",0,"California","Alabama","11","07","Z11","Z07","wcc","sec"
1990,144,1278,82,1393,75,"N",0,"Minnesota","New York","06","02","Y06","Y02","big_ten","big_east"
1990,144,1424,69,1123,67,"N",0,"Nevada","Indiana","01","12","Z01","Z12","big_west","mac"
1990,145,1116,88,1400,85,"N",0,"Arkansas","Texas","04","10","X04","X10","swc","swc"
1990,145,1181,79,1163,78,"N",1,"North Carolina","Connecticut","03","01","W03","W01","acc","big_east"
1990,146,1210,93,1278,91,"N",0,"Georgia","Minnesota","04","06","Y04","Y06","acc","big_ten"
1990,146,1424,131,1258,101,"N",0,"Nevada","California","01","11","Z01","Z11","big_west","wcc"
1990,152,1181,97,1116,83,"N",0,"North Carolina","Arkansas","03","04","W03","X04","acc","swc"
1990,152,1424,90,1210,81,"N",0,"Nevada","Georgia","01","04","Z01","Y04","big_west","acc"
1990,154,1424,103,1181,73,"N",0,"Nevada","North Carolina","01","03","Z01","W03","big_west","acc"
1991,136,1112,93,1384,80,"N",0,"Arizona","Pennsylvania","02","15","Z02","Z15","pac_ten","nec"
1991,136,1140,61,1438,48,"N",0,"Utah","Virginia","10","07","Z10","Z07","wac","acc"
1991,136,1163,79,1261,62,"N",0,"Connecticut","Louisiana","11","06","Y11","Y06","big_east","sec"
1991,136,1166,64,1308,56,"N",0,"Nebraska","New Mexico","11","06","Z11","Z06","mvc","big_west"
1991,136,1181,102,1419,73,"N",0,"North Carolina","Louisiana","02","15","Y02","Y15","acc","southland"
1991,136,1199,75,1425,72,"N",0,"Florida","California","07","10","X07","X10","metro","pac_ten"
1991,136,1231,79,1157,69,"N",0,"Indiana","South Carolina","02","15","X02","X15","big_ten","big_south"
1991,136,1234,76,1190,73,"N",0,"Iowa","Tennessee","07","10","Y07","Y10","big_ten","southern"
1991,136,1242,55,1309,49,"N",0,"Kansas","Louisiana","03","14","X03","X14","big_eight","asc"
1991,136,1301,114,1379,85,"N",0,"North Carolina","Mississippi","06","11","W06","W11","acc","metro"
1991,136,1329,67,1307,54,"N",0,"Oklahoma","New Mexico","03","14","W03","W14","big_eight","wac"
1991,136,1338,76,1208,68,"N",1,"Pennsylvania","Georgia","06","11","X06","X11","big_east","sec"
1991,136,1350,73,1393,69,"N",0,"Virginia","New York","15","02","W15","W02","caa","big_east"
1991,136,1371,71,1337,51,"N",0,"New Jersey","California","03","14","Z03","Z14","big_east","wcc"
1991,136,1396,80,1345,63,"N",0,"Pennsylvania","Indiana","10","07","W10","W07","a_ten","big_ten"
1991,136,1462,89,1304,84,"N",0,"Ohio","Nebraska","14","03","Y14","Y03","mw_coll","big_eight"
1991,137,1104,89,1293,79,"N",0,"Alabama","Kentucky","04","13","X04","X13","sec","ovc"
1991,137,1113,79,1353,76,"N",0,"Arizona","New Jersey","08","09","X08","X09","pac_ten","a_ten"
1991,137,1116,117,1209,76,"N",0,"Arkansas","Georgia","01","16","X01","X16","swc","a_sun"
1991,137,1185,76,1280,56,"N",0,"Michigan","Mississippi","12","05","W12","W05","mac","sec"
1991,137,1207,70,1435,60,"N",0,"Washington D.C.","Tennessee","08","09","Z08","Z09","big_east","sec"
1991,137,1210,87,1177,70,"N",0,"Georgia","Illinois","08","09","Y08","Y09","acc","ind"
1991,137,1277,60,1453,58,"N",0,"Michigan","Wisconsin","05","12","Z05","Z12","big_ten","mid_cont"
1991,137,1314,101,1318,66,"N",0,"North Carolina","Massachusetts","01","16","W01","W16","acc","nac"
1991,137,1326,97,1406,86,"N",0,"Ohio","Maryland","01","16","Y01","Y16","big_ten","ecc"
1991,137,1336,74,1417,69,"N",0,"Pennsylvania","California","13","04","W13","W04","a_ten","pac_ten"
1991,137,1385,75,1296,68,"N",0,"New York","Illinois","04","13","Y04","Y13","big_east","mid_cont"
1991,137,1400,73,1389,65,"N",0,"Texas","New Jersey","05","12","Y05","Y12","swc","maac"
1991,137,1424,99,1285,65,"N",0,"Nevada","Montana","01","16","Z01","Z16","big_west","big_sky"
1991,137,1428,82,1375,72,"N",0,"Utah","Alabama","04","13","Z04","Z13","wac","sun_belt"
1991,137,1437,50,1343,48,"N",0,"Pennsylvania","New Jersey","09","08","W09","W08","big_east","ivy"
1991,137,1448,71,1256,65,"N",0,"North Carolina","Louisiana","05","12","X05","X12","acc","asc"
1991,138,1112,76,1140,61,"N",0,"Arizona","Utah","02","10","Z02","Z10","pac_ten","wac"
1991,138,1163,66,1462,50,"N",0,"Connecticut","Ohio","11","14","Y11","Y14","big_east","mw_coll"
1991,138,1181,85,1234,70,"N",0,"North Carolina","Iowa","02","07","Y02","Y07","acc","big_ten"
1991,138,1231,82,1199,60,"N",0,"Indiana","Florida","02","07","X02","X07","big_ten","metro"
1991,138,1242,77,1338,66,"N",0,"Kansas","Pennsylvania","03","06","X03","X06","big_eight","big_east"
1991,138,1329,73,1301,64,"N",0,"Oklahoma","North Carolina","03","06","W03","W06","big_eight","acc"
1991,138,1371,81,1166,69,"N",0,"New Jersey","Nebraska","03","11","Z03","Z11","big_east","mvc"
1991,138,1396,77,1350,64,"N",0,"Pennsylvania","Virginia","10","15","W10","W15","a_ten","caa"
1991,139,1104,96,1448,88,"N",0,"Alabama","North Carolina","04","05","X04","X05","sec","acc"
1991,139,1116,97,1113,90,"N",0,"Arkansas","Arizona","01","08","X01","X08","swc","pac_ten"
1991,139,1185,71,1336,68,"N",1,"Michigan","Pennsylvania","12","13","W12","W13","mac","a_ten"
1991,139,1314,84,1437,69,"N",0,"North Carolina","Pennsylvania","01","09","W01","W09","acc","big_east"
1991,139,1326,65,1210,61,"N",0,"Ohio","Georgia","01","08","Y01","Y08","big_ten","acc"
1991,139,1385,84,1400,76,"N",0,"New York","Texas","04","05","Y04","Y05","big_east","swc"
1991,139,1424,62,1207,54,"N",0,"Nevada","Washington D.C.","01","08","Z01","Z08","big_west","big_east"
1991,139,1428,85,1277,84,"N",1,"Utah","Michigan","04","05","Z04","Z05","wac","big_ten"
1991,143,1116,93,1104,70,"N",0,"Arkansas","Alabama","01","04","X01","X04","swc","sec"
1991,143,1242,83,1231,65,"N",0,"Kansas","Indiana","03","02","X03","X02","big_eight","big_ten"
1991,143,1371,81,1112,77,"N",0,"New Jersey","Arizona","03","02","Z03","Z02","big_east","pac_ten"
1991,143,1424,83,1428,66,"N",0,"Nevada","Utah","01","04","Z01","Z04","big_west","wac"
1991,144,1181,81,1163,67,"N",0,"North Carolina","Connecticut","02","11","Y02","Y11","acc","big_east"
1991,144,1314,93,1185,67,"N",0,"North Carolina","Michigan","01","12","W01","W12","acc","mac"
1991,144,1385,91,1326,74,"N",0,"New York","Ohio","04","01","Y04","Y01","big_east","big_ten"
1991,144,1396,72,1329,63,"N",1,"Pennsylvania","Oklahoma","10","03","W10","W03","a_ten","big_eight"
1991,145,1242,93,1116,81,"N",0,"Kansas","Arkansas","03","01","X03","X01","big_eight","swc"
1991,145,1424,77,1371,65,"N",0,"Nevada","New Jersey","01","03","Z01","Z03","big_west","big_east"
1991,146,1181,78,1385,61,"N",0,"North Carolina","New York","02","04","Y02","Y04","acc","big_east"
1991,146,1314,75,1396,72,"N",0,"North Carolina","Pennsylvania","01","10","W01","W10","acc","a_ten"
1991,152,1181,79,1424,77,"N",0,"North Carolina","Nevada","02","01","Y02","Z01","acc","big_west"
1991,152,1242,79,1314,73,"N",0,"Kansas","North Carolina","03","01","X03","W01","big_eight","acc"
1991,154,1181,72,1242,65,"N",0,"North Carolina","Kansas","02","03","Y02","X03","acc","big_eight"
1992,136,1104,80,1390,75,"N",0,"Alabama","California","05","12","Z05","Z12","sec","pac_ten"
1992,136,1116,80,1293,69,"N",0,"Arkansas","Kentucky","03","14","Y03","Y14","sec","ovc"
1992,136,1163,86,1304,65,"N",0,"Connecticut","Nebraska","09","08","Z09","Z08","big_east","big_eight"
1992,136,1181,82,1144,56,"N",0,"North Carolina","North Carolina","01","16","W01","W16","acc","big_south"
1992,136,1199,78,1285,68,"N",0,"Florida","Montana","03","14","X03","X14","acc","big_sky"
1992,136,1207,75,1378,60,"N",0,"Washington D.C.","Florida","06","11","X06","X11","big_east","metro"
1992,136,1210,65,1222,60,"N",0,"Georgia","Texas","07","10","Y07","Y10","acc","swc"
1992,136,1231,94,1183,55,"N",0,"Indiana","Illinois","02","15","X02","X15","big_ten","mid_cont"
1992,136,1234,98,1400,92,"N",0,"Iowa","Texas","09","08","W09","W08","big_ten","swc"
1992,136,1261,94,1140,83,"N",0,"Louisiana","Utah","07","10","X07","X10","sec","wac"
1992,136,1272,80,1337,70,"N",0,"Tennessee","California","06","11","Y06","Y11","gmwc","wcc"
1992,136,1281,89,1452,78,"N",0,"Missouri","West Virginia","05","12","W05","W12","big_eight","a_ten"
1992,136,1314,68,1275,63,"N",0,"North Carolina","Ohio","04","13","Z04","Z13","acc","mac"
1992,136,1326,83,1290,56,"N",0,"Ohio","Mississippi","01","16","Z01","Z16","big_ten","swac"
1992,136,1371,78,1247,76,"N",0,"New Jersey","Pennsylvania","04","13","W04","W13","big_east","maac"
1992,136,1425,84,1419,54,"N",0,"California","Louisiana","02","15","Y02","Y15","pac_ten","southland"
1992,137,1153,85,1174,47,"N",0,"Ohio","Delaware","04","13","Y04","Y13","gmwc","nac"
1992,137,1190,87,1112,80,"N",0,"Tennessee","Arizona","14","03","Z14","Z03","southern","pac_ten"
1992,137,1235,76,1150,74,"N",0,"Iowa","North Carolina","10","07","W10","W07","big_eight","metro"
1992,137,1242,100,1224,67,"N",0,"Kansas","Washington D.C.","01","16","Y01","Y16","big_eight","meac"
1992,137,1246,88,1330,69,"N",0,"Kentucky","Virginia","02","15","W02","W15","sec","caa"
1992,137,1257,81,1448,58,"N",0,"Kentucky","North Carolina","08","09","X08","X09","metro","acc"
1992,137,1269,85,1200,58,"N",0,"Massachusetts","New York","03","14","W03","W14","a_ten","patriot"
1992,137,1276,73,1396,66,"N",0,"Michigan","Pennsylvania","06","11","Z06","Z11","big_ten","a_ten"
1992,137,1277,61,1283,54,"N",0,"Michigan","Missouri","05","12","Y05","Y12","big_ten","mvc"
1992,137,1308,81,1177,73,"N",0,"New Mexico","Illinois","12","05","X12","X05","big_west","gmwc"
1992,137,1329,100,1204,73,"N",0,"Oklahoma","Georgia","02","15","Z02","Z15","big_eight","a_sun"
1992,137,1393,51,1343,43,"N",0,"New York","New Jersey","06","11","W06","W11","big_east","ivy"
1992,137,1408,61,1385,57,"N",0,"Louisiana","New York","10","07","Z10","Z07","metro","big_east"
1992,137,1417,73,1352,53,"N",0,"California","Pennsylvania","01","16","X01","X16","pac_ten","nec"
1992,137,1418,87,1328,83,"N",0,"Louisiana","Oklahoma","13","04","X13","X04","sun_belt","big_eight"
1992,137,1431,55,1191,50,"N",0,"Texas","Indiana","09","08","Y09","Y08","wac","mw_coll"
1992,138,1181,75,1234,62,"N",0,"North Carolina","Iowa","01","09","W01","W09","acc","big_ten"
1992,138,1199,78,1207,68,"N",0,"Florida","Washington D.C.","03","06","X03","X06","acc","big_east"
1992,138,1210,79,1425,78,"N",0,"Georgia","California","07","02","Y07","Y02","acc","pac_ten"
