Season,DayNum_x,WTeamID,WScore_x,LTeamID,LScore_x,WLoc_x,NumOT_x,WState,LState,WSeed,LSeed,WSeedFull,LSeedFull,Conference,Round,Upset,Region,ChalkSeed,GameSlot,X,Y,WTeamName,LTeamName,DayNum_y,WScore_y,LScore_y,WLoc_y,NumOT_y,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2004,137,1334,66,1344,58,N,0,California,Rhode Island,12,5,Z12,Z05,Big West Conference,1,True,Z,5.0,R1Z5,11.0,11.0,Pacific,Providence,137,66,58,N,0,24,50,6,14,12,18,7,22,17,12,7,1,11,23,61,6,26,6,6,15,21,12,15,4,2,18
2004,137,1338,53,1416,44,N,0,Pennsylvania,Florida,3,14,Y03,Y14,Big East Conference,1,False,Y,3.0,R1Y3,23.0,11.0,Pittsburgh,UCF,137,53,44,N,0,13,44,5,16,22,31,10,27,7,13,8,1,15,16,52,5,20,7,10,9,24,10,14,6,0,22
2004,137,1412,102,1449,100,N,0,Alabama,Washington,9,8,Z09,Z08,Conference USA,1,True,Z,8.0,R1Z8,13.0,11.0,UAB,Washington,137,102,100,N,0,30,65,9,26,33,44,11,26,23,12,8,2,26,35,64,6,20,24,34,10,31,19,16,6,5,30
2004,137,1435,71,1444,58,N,0,Tennessee,Michigan,6,11,X06,X11,Southeastern Conference,1,False,X,6.0,R1X6,5.0,1.0,Vanderbilt,W Michigan,137,71,58,N,0,26,46,11,19,8,18,8,25,16,17,9,5,15,22,63,2,19,12,16,18,18,10,12,13,1,19
2004,137,1458,76,1350,64,N,0,Wisconsin,Virginia,6,11,Y06,Y11,Big Ten Conference,1,False,Y,6.0,R1Y6,21.0,11.0,Wisconsin,Richmond,137,76,64,N,0,25,51,8,18,18,24,11,18,14,9,7,3,11,25,54,7,16,7,13,13,16,17,14,8,3,19
2004,137,1462,80,1257,70,N,0,Ohio,Kentucky,7,10,W07,W10,Atlantic 10 Conference,1,False,W,7.0,R1W7,19.0,1.0,Xavier,Louisville,137,80,70,N,0,23,46,9,18,25,29,12,27,15,15,6,1,12,25,63,10,32,10,13,13,13,18,10,7,1,23
2004,138,1104,70,1390,67,N,0,Alabama,California,8,1,X08,X01,Southeastern Conference,2,True,X,1.0,R2X1,14.0,2.0,Alabama,Stanford,138,70,67,N,0,16,43,4,19,34,44,5,24,8,8,6,8,16,26,73,7,24,8,11,22,27,12,12,2,0,31
2004,138,1163,72,1177,55,N,0,Connecticut,Illinois,2,7,X02,X07,Big East Conference,2,False,X,2.0,R2X2,2.0,2.0,Connecticut,DePaul,138,72,55,N,0,26,60,5,16,15,23,13,31,15,5,5,5,15,20,59,5,15,10,13,9,26,12,8,1,0,20
2004,138,1181,90,1371,62,N,0,North Carolina,New Jersey,1,8,W01,W08,Atlantic Coast Conference,2,False,W,1.0,R2W1,30.0,2.0,Duke,Seton Hall,138,90,62,N,0,26,48,4,11,34,38,11,29,16,10,3,3,18,24,57,3,17,11,16,8,14,11,10,4,0,27
2004,138,1305,91,1211,72,N,0,Nevada,Washington,10,2,Z10,Z02,Western Athletic Conference,2,True,Z,2.0,R2Z2,2.0,10.0,Nevada,Gonzaga,138,91,72,N,0,30,64,8,17,23,29,14,29,18,8,4,4,18,28,75,3,22,13,18,19,20,9,10,4,1,23
2004,138,1386,70,1403,65,N,0,Pennsylvania,Texas,1,8,Y01,Y08,Atlantic 10 Conference,2,False,Y,1.0,R2Y1,30.0,10.0,St Joseph's PA,Texas Tech,138,70,65,N,0,27,57,12,31,4,5,11,20,13,13,4,0,16,25,53,3,12,12,14,9,20,16,9,7,2,11
2004,138,1393,72,1268,70,N,0,New York,Maryland,5,4,X05,X04,Big East Conference,2,True,X,4.0,R2X4,10.0,2.0,Syracuse,Maryland,138,72,70,N,0,22,55,4,12,24,38,12,26,11,12,7,5,25,20,52,3,12,27,38,12,28,13,17,5,6,26
2004,138,1400,78,1314,75,N,0,Texas,North Carolina,3,6,W03,W06,Big 12 Conference,2,False,W,3.0,R2W3,22.0,2.0,Texas,North Carolina,138,78,75,N,0,27,55,5,13,19,23,9,26,10,11,6,1,19,25,65,9,28,16,19,16,20,14,11,6,1,21
2004,138,1448,84,1264,80,N,0,North Carolina,New York,4,12,Y04,Y12,Atlantic Coast Conference,2,False,Y,4.0,R2Y4,26.0,10.0,Wake Forest,Manhattan,138,84,80,N,0,29,57,8,20,18,24,8,29,15,10,5,2,18,29,63,7,20,15,20,8,24,15,8,5,3,23
2004,139,1210,57,1130,54,N,0,Georgia,Massachusetts,3,6,Z03,Z06,Atlantic Coast Conference,2,False,Z,3.0,R2Z3,6.0,10.0,Georgia Tech,Boston College,139,57,54,N,0,23,51,6,18,5,6,8,16,15,17,12,1,17,20,44,5,13,9,15,11,19,14,22,11,2,14
2004,139,1228,92,1153,68,N,0,Illinois,Ohio,5,4,W05,W04,Big Ten Conference,2,True,W,4.0,R2W4,26.0,2.0,Illinois,Cincinnati,139,92,68,N,0,35,55,11,19,11,14,2,19,26,4,9,1,14,27,58,7,16,7,11,14,20,14,13,1,5,14
2004,139,1242,78,1334,63,N,0,Kansas,California,4,12,Z04,Z12,Big 12 Conference,2,False,Z,4.0,R2Z4,10.0,10.0,Kansas,Pacific,139,78,63,N,0,29,60,5,15,15,21,15,25,17,13,11,3,15,23,54,6,20,11,15,9,18,19,14,6,1,18
2004,139,1329,70,1272,53,N,0,Oklahoma,Tennessee,2,7,Y02,Y07,Big 12 Conference,2,False,Y,2.0,R2Y2,18.0,10.0,Oklahoma St,Memphis,139,70,53,N,0,28,47,5,12,9,17,14,20,18,17,8,1,16,20,50,6,17,7,14,11,11,9,12,6,3,15
2004,139,1338,59,1458,55,N,0,Pennsylvania,Wisconsin,3,6,Y03,Y06,Big East Conference,2,False,Y,3.0,R2Y3,22.0,10.0,Pittsburgh,Wisconsin,139,59,55,N,0,21,59,2,10,15,19,15,25,10,9,7,3,17,17,48,8,18,13,17,7,24,9,13,4,3,20
2004,139,1412,76,1246,75,N,0,Alabama,Kentucky,9,1,Z09,Z01,Conference USA,2,True,Z,1.0,R2Z1,14.0,10.0,UAB,Kentucky,139,76,75,N,0,30,67,8,18,8,13,18,15,19,12,9,1,19,27,61,7,20,14,18,20,21,13,16,4,4,16
2004,139,1435,75,1301,73,N,0,Tennessee,North Carolina,6,3,X06,X03,Southeastern Conference,2,True,X,3.0,R2X3,6.0,2.0,Vanderbilt,NC State,139,75,73,N,0,23,49,10,25,19,21,10,17,15,8,4,2,13,27,57,13,31,6,8,13,18,13,6,1,1,20
2004,139,1462,89,1280,74,N,0,Ohio,Mississippi,7,2,W07,W02,Atlantic 10 Conference,2,True,W,2.0,R2W2,18.0,2.0,Xavier,Mississippi St,139,89,74,N,0,30,55,13,19,16,23,6,32,14,13,3,9,14,26,72,9,26,13,21,18,22,14,8,11,3,21
2004,143,1104,80,1393,71,N,0,Alabama,New York,8,5,X08,X05,Southeastern Conference,3,True,X,1.0,R3X1,12.0,3.0,Alabama,Syracuse,143,80,71,N,0,26,52,9,22,19,23,10,17,22,9,11,6,17,26,55,5,14,14,20,16,19,12,18,5,4,20
2004,143,1163,73,1435,53,N,0,Connecticut,Tennessee,2,6,X02,X06,Big East Conference,3,False,X,2.0,R3X2,4.0,3.0,Connecticut,Vanderbilt,143,73,53,N,0,27,51,6,17,13,15,11,33,14,18,6,4,10,20,57,8,24,5,8,6,15,11,11,8,0,14
2004,143,1329,63,1338,51,N,0,Oklahoma,Pennsylvania,2,3,Y02,Y03,Big 12 Conference,3,False,Y,2.0,R3Y2,20.0,9.0,Oklahoma St,Pittsburgh,143,63,51,N,0,22,45,4,8,15,16,6,24,13,10,6,5,16,21,58,3,17,6,10,16,17,8,12,5,1,18
2004,143,1386,84,1448,80,N,0,Pennsylvania,North Carolina,1,4,Y01,Y04,Atlantic 10 Conference,3,False,Y,1.0,R3Y1,28.0,9.0,St Joseph's PA,Wake Forest,143,84,80,N,0,29,58,12,24,14,23,10,20,15,11,8,4,21,27,51,8,16,18,25,7,21,15,15,6,0,22
2004,144,1181,72,1228,62,N,0,North Carolina,Illinois,1,5,W01,W05,Atlantic Coast Conference,3,False,W,1.0,R3W1,28.0,3.0,Duke,Illinois,144,72,62,N,0,28,51,6,18,10,15,5,24,19,13,10,5,14,26,64,4,13,6,11,14,22,17,12,5,2,15
2004,144,1210,72,1305,67,N,0,Georgia,Nevada,3,10,Z03,Z10,Atlantic Coast Conference,3,False,Z,2.0,R3Z2,4.0,9.0,Georgia Tech,Nevada,144,72,67,N,0,27,63,6,18,12,22,13,36,10,16,9,5,22,22,69,5,20,18,24,16,29,5,11,4,3,22
2004,144,1242,100,1412,74,N,0,Kansas,Alabama,4,9,Z04,Z09,Big 12 Conference,3,False,Z,1.0,R3Z1,12.0,9.0,Kansas,UAB,144,100,74,N,0,30,56,4,10,36,44,10,35,21,17,9,3,19,23,71,8,33,20,24,14,19,12,12,13,4,27
2004,144,1462,79,1400,71,N,0,Ohio,Texas,7,3,W07,W03,Atlantic 10 Conference,3,True,W,2.0,R3W2,20.0,3.0,Xavier,Texas,144,79,71,N,0,23,58,8,25,25,35,16,23,13,7,6,3,20,26,62,7,16,12,17,14,21,12,8,1,6,25
2004,145,1163,87,1104,71,N,0,Connecticut,Alabama,2,8,X02,X08,Big East Conference,4,False,X,1.0,R4X1,8.0,4.0,Connecticut,Alabama,145,87,71,N,0,29,60,10,17,19,29,15,25,17,7,3,7,18,25,60,6,19,15,18,12,21,14,9,2,5,23
2004,145,1329,64,1386,62,N,0,Oklahoma,Pennsylvania,2,1,Y02,Y01,Big 12 Conference,4,True,Y,1.0,R4Y1,24.0,8.0,Oklahoma St,St Joseph's PA,145,64,62,N,0,25,53,4,17,10,15,12,30,13,13,2,6,16,22,57,8,26,10,13,6,18,15,5,8,3,14
2004,146,1181,66,1462,63,N,0,North Carolina,Ohio,1,7,W01,W07,Atlantic Coast Conference,4,False,W,1.0,R4W1,24.0,4.0,Duke,Xavier,146,66,63,N,0,21,54,8,20,16,20,10,29,15,11,6,7,23,22,63,3,15,16,23,16,24,8,10,5,0,21
2004,146,1210,79,1242,71,N,1,Georgia,Kansas,3,4,Z03,Z04,Atlantic Coast Conference,4,False,Z,1.0,R4Z1,8.0,8.0,Georgia Tech,Kansas,146,79,71,N,1,25,56,3,16,26,34,11,30,14,12,13,3,17,26,65,6,19,13,19,12,26,15,15,8,3,26
2004,152,1163,79,1181,78,N,0,Connecticut,North Carolina,2,1,X02,W01,Big East Conference,5,True,WX,,R5WX,16.0,5.0,Connecticut,Duke,152,79,78,N,0,26,52,6,11,21,32,13,31,9,18,5,6,20,29,71,6,22,14,23,17,20,11,9,8,3,24
2004,152,1210,67,1329,65,N,0,Georgia,Oklahoma,3,2,Z03,Y02,Atlantic Coast Conference,5,True,YZ,,R5YZ,16.0,7.0,Georgia Tech,Oklahoma St,152,67,65,N,0,24,49,7,17,12,16,7,22,16,12,7,4,19,22,50,4,15,17,25,12,21,10,13,3,0,15
2004,154,1163,82,1210,73,N,0,Connecticut,Georgia,2,3,X02,Z03,Big East Conference,6,False,CH,,R6CH,13.0,6.0,Connecticut,Georgia Tech,154,82,73,N,0,26,61,5,17,25,39,18,32,10,16,5,2,18,27,71,7,22,12,21,18,25,9,14,10,1,26
2005,134,1324,79,1105,69,N,0,Michigan,Alabama,16,16,Z16b,Z16a,Mid-Continent Conference,0,False,Z,,R0Z,,,Oakland,Alabama A&M,134,79,69,N,0,29,57,7,15,14,20,14,29,14,17,2,2,14,23,59,10,28,13,18,10,19,16,14,6,3,17
2005,136,1112,66,1429,53,N,0,Arizona,Utah,3,14,X03,X14,Pacific-10 Conference,1,False,X,3.0,R1X3,7.0,1.0,Arizona,Utah St,136,66,53,N,0,23,49,6,14,14,18,9,24,9,11,3,6,12,20,55,7,19,6,10,12,20,15,12,6,3,16
2005,136,1130,85,1335,65,N,0,Massachusetts,Pennsylvania,4,13,X04,X13,Big East Conference,1,False,X,4.0,R1X4,9.0,1.0,Boston College,Penn,136,85,65,N,0,30,52,8,12,17,25,8,33,24,19,8,6,14,25,71,10,30,5,10,16,18,17,17,11,2,19
2005,136,1153,76,1234,64,N,0,Ohio,Iowa,7,10,Y07,Y10,Conference USA,1,False,Y,7.0,R1Y7,19.0,11.0,Cincinnati,Iowa,136,76,64,N,0,27,57,9,18,13,22,9,27,18,8,5,8,19,20,59,5,17,19,25,16,27,5,11,6,1,20
2005,136,1211,74,1457,64,N,0,Washington,South Carolina,3,14,W03,W14,West Coast Conference,1,False,W,3.0,R1W3,23.0,1.0,Gonzaga,Winthrop,136,74,64,N,0,27,59,5,16,15,22,11,29,13,10,5,5,14,22,60,10,26,10,12,10,26,16,13,4,0,19
2005,136,1228,67,1192,55,N,0,Illinois,New Jersey,1,16,X01,X16,Big Ten Conference,1,False,X,1.0,R1X1,15.0,1.0,Illinois,F Dickinson,136,67,55,N,0,23,54,6,21,15,21,8,22,16,8,8,2,13,23,57,4,16,5,11,15,27,11,17,6,3,19
2005,136,1246,72,1184,64,N,0,Kentucky,Kentucky,2,15,Y02,Y15,Southeastern Conference,1,False,Y,2.0,R1Y2,17.0,11.0,Kentucky,E Kentucky,136,72,64,N,0,26,51,2,11,18,26,9,22,11,14,9,4,11,26,59,6,18,6,11,13,22,14,17,5,1,20
2005,136,1305,61,1400,57,N,0,Nevada,Texas,9,8,X09,X08,Western Athletic Conference,1,True,X,8.0,R1X8,13.0,1.0,Nevada,Texas,136,61,57,N,0,23,62,3,14,12,18,16,33,11,8,4,7,14,24,68,5,10,4,6,13,27,2,5,5,6,16
2005,136,1328,84,1310,67,N,0,Oklahoma,New York,3,14,Y03,Y14,Big 12 Conference,1,False,Y,3.0,R1Y3,23.0,11.0,Oklahoma,Niagara,136,84,67,N,0,34,74,3,13,13,15,14,34,16,14,9,3,14,24,68,6,28,13,15,11,26,12,16,8,2,16
2005,136,1334,79,1338,71,N,0,California,Pennsylvania,8,9,W08,W09,Big West Conference,1,False,W,8.0,R1W8,29.0,1.0,Pacific,Pittsburgh,136,79,71,N,0,26,55,10,20,17,23,10,25,15,12,2,1,18,25,59,8,23,13,18,10,20,10,10,7,3,20
2005,136,1403,78,1417,66,N,0,Texas,California,6,11,W06,W11,Big 12 Conference,1,False,W,6.0,R1W6,21.0,1.0,Texas Tech,UCLA,136,78,66,N,0,32,52,3,7,11,16,4,28,21,14,7,2,14,26,60,6,20,8,15,9,18,16,13,5,2,15
2005,136,1412,82,1261,68,N,0,Alabama,Louisiana,11,6,X11,X06,Conference USA,1,True,X,6.0,R1X6,5.0,1.0,UAB,LSU,136,82,68,N,0,27,59,7,16,21,36,11,24,15,15,8,2,23,23,64,6,31,16,22,16,26,10,21,6,5,26
2005,136,1428,60,1431,54,N,0,Utah,Texas,6,11,Y06,Y11,Mountain West Conference,1,False,Y,6.0,R1Y6,21.0,11.0,Utah,UTEP,136,60,54,N,0,21,49,6,24,12,20,15,25,15,18,7,4,13,22,53,2,9,8,9,5,17,13,10,6,1,20
2005,136,1448,70,1151,54,N,0,North Carolina,Tennessee,2,15,W02,W15,Atlantic Coast Conference,1,False,W,2.0,R1W2,17.0,1.0,Wake Forest,Chattanooga,136,70,54,N,0,24,58,8,28,14,21,15,22,16,15,10,2,12,21,52,6,20,6,9,11,24,12,22,5,1,19
2005,136,1449,88,1285,77,N,0,Washington,Montana,1,16,W01,W16,Pacific-10 Conference,1,False,W,1.0,R1W1,31.0,1.0,Washington,Montana,136,88,77,N,0,32,58,9,19,15,22,9,23,19,16,9,1,14,33,65,9,20,2,8,12,21,15,18,5,0,16
2005,136,1452,63,1166,61,N,0,West Virginia,Nebraska,7,10,W07,W10,Big East Conference,1,False,W,7.0,R1W7,19.0,1.0,West Virginia,Creighton,136,63,61,N,0,22,46,8,20,11,13,8,21,19,16,12,4,15,21,50,8,20,11,13,10,17,12,17,8,3,16
2005,136,1454,83,1104,73,N,0,Wisconsin,Alabama,12,5,X12,X05,Horizon League,1,True,X,5.0,R1X5,11.0,1.0,WI Milwaukee,Alabama,136,83,73,N,0,26,50,12,21,19,28,8,14,20,7,6,1,18,26,50,9,23,12,16,12,22,17,19,3,3,20
2005,137,1137,64,1242,63,N,0,Pennsylvania,Kansas,14,3,Z14,Z03,Patriot League,1,True,Z,3.0,R1Z3,7.0,11.0,Bucknell,Kansas,137,64,63,N,0,22,55,8,31,12,16,9,21,17,9,10,1,21,20,46,1,11,22,27,8,26,14,13,5,3,15
2005,137,1163,77,1416,71,N,0,Connecticut,Florida,2,15,Z02,Z15,Big East Conference,1,False,Z,2.0,R1Z2,1.0,11.0,Connecticut,UCF,137,77,71,N,0,29,58,3,6,16,25,14,29,17,13,7,6,13,21,61,11,28,18,21,12,17,16,10,10,6,21
2005,137,1181,57,1175,46,N,0,North Carolina,Delaware,1,16,Y01,Y16,Atlantic Coast Conference,1,False,Y,1.0,R1Y1,31.0,11.0,Duke,Delaware St,137,57,46,N,0,16,39,6,20,19,29,5,27,9,8,5,6,15,19,52,5,15,3,6,9,21,10,11,3,1,23
2005,137,1196,67,1325,62,N,0,Florida,Ohio,4,13,Z04,Z13,Southeastern Conference,1,False,Z,4.0,R1Z4,9.0,11.0,Florida,Ohio,137,67,62,N,0,21,54,7,23,18,19,11,21,15,16,11,8,21,18,46,9,18,17,26,10,23,8,20,8,5,21
2005,137,1210,80,1203,68,N,0,Georgia,Washington D.C.,5,12,W05,W12,Atlantic Coast Conference,1,False,W,5.0,R1W5,27.0,1.0,Georgia Tech,G Washington,137,80,68,N,0,28,56,7,16,17,22,10,32,11,17,10,3,22,29,65,6,16,4,16,12,22,19,14,9,4,20
2005,137,1235,64,1278,53,N,0,Iowa,Minnesota,9,8,Z09,Z08,Big 12 Conference,1,True,Z,8.0,R1Z8,13.0,11.0,Iowa St,Minnesota,137,64,53,N,0,25,57,2,8,12,19,15,24,11,13,12,8,17,21,63,5,23,6,10,20,21,8,17,9,1,18
2005,137,1257,68,1418,62,N,0,Kentucky,Louisiana,4,13,W04,W13,Conference USA,1,False,W,4.0,R1W4,25.0,1.0,Louisville,Louisiana,137,68,62,N,0,22,57,6,22,18,27,16,20,12,11,5,2,19,24,53,4,12,10,18,13,24,14,18,7,0,21
2005,137,1277,89,1330,81,N,0,Michigan,Virginia,5,12,Y05,Y12,Big Ten Conference,1,False,Y,5.0,R1Y5,27.0,11.0,Michigan St,Old Dominion,137,89,81,N,0,29,51,3,14,28,36,5,25,11,13,9,1,22,26,61,7,20,22,26,10,20,13,15,9,1,29
2005,137,1280,93,1390,70,N,0,Mississippi,California,9,8,Y09,Y08,Southeastern Conference,1,True,Y,8.0,R1Y8,29.0,11.0,Mississippi St,Stanford,137,93,70,N,0,32,57,9,17,20,26,10,29,13,9,3,6,19,24,63,4,18,18,25,12,18,9,5,6,3,19
2005,137,1301,75,1150,63,N,0,North Carolina,North Carolina,10,7,Z10,Z07,Atlantic Coast Conference,1,True,Z,7.0,R1Z7,3.0,11.0,NC State,Charlotte,137,75,63,N,0,26,59,4,19,19,22,11,22,14,16,14,8,10,23,58,8,21,9,14,12,24,11,20,8,2,18
2005,137,1314,96,1324,68,N,0,North Carolina,Michigan,1,16,Z01,Z16b,Atlantic Coast Conference,1,False,Z,1.0,R1Z1,15.0,11.0,North Carolina,Oakland,137,96,68,N,0,37,58,12,19,10,19,15,24,27,15,9,3,13,25,58,6,15,12,18,11,11,12,10,9,0,16
2005,137,1329,63,1368,50,N,0,Oklahoma,Louisiana,2,15,X02,X15,Big 12 Conference,1,False,X,2.0,R1X2,1.0,1.0,Oklahoma St,SE Louisiana,137,63,50,N,0,18,37,4,7,23,29,8,22,13,17,11,1,13,20,45,3,10,7,10,5,14,10,17,12,2,22
2005,137,1356,65,1388,56,N,0,Illinois,California,7,10,X07,X10,Missouri Valley Conference,1,False,X,7.0,R1X7,3.0,1.0,S Illinois,St Mary's CA,137,65,56,N,0,25,61,4,12,11,14,12,21,12,10,8,2,22,17,51,4,20,18,22,16,26,3,20,2,2,17
2005,137,1436,60,1393,57,N,1,Vermont,New York,13,4,Y13,Y04,America East Conference,1,True,Y,4.0,R1Y4,25.0,11.0,Vermont,Syracuse,137,60,57,N,1,22,59,7,21,9,11,13,17,14,16,10,0,12,23,55,3,12,8,9,14,23,8,24,9,3,12
2005,137,1437,55,1307,47,N,0,Pennsylvania,New Mexico,5,12,Z05,Z12,Big East Conference,1,False,Z,5.0,R1Z5,11.0,11.0,Villanova,New Mexico,137,55,47,N,0,15,53,8,29,17,24,18,29,9,20,12,4,15,17,57,4,25,9,12,12,23,6,17,9,4,20
2005,137,1458,57,1320,52,N,0,Wisconsin,Iowa,6,11,Z06,Z11,Big Ten Conference,1,False,Z,6.0,R1Z6,5.0,11.0,Wisconsin,Northern Iowa,137,57,52,N,0,20,48,11,26,6,10,5,25,14,8,3,2,13,22,53,4,17,4,8,8,27,8,8,4,2,15
2005,138,1112,85,1412,63,N,0,Arizona,Alabama,3,11,X03,X11,Pacific-10 Conference,2,False,X,3.0,R2X3,6.0,2.0,Arizona,UAB,138,85,63,N,0,30,57,7,22,18,23,11,28,16,16,7,7,14,21,64,6,30,15,18,15,17,15,14,9,2,22
2005,138,1228,71,1305,59,N,0,Illinois,Nevada,1,9,X01,X09,Big Ten Conference,2,False,X,1.0,R2X1,14.0,2.0,Illinois,Nevada,138,71,59,N,0,26,49,2,12,17,20,6,26,18,16,9,3,18,20,54,3,9,16,25,12,20,10,14,10,1,17
2005,138,1246,69,1153,60,N,0,Kentucky,Ohio,2,7,Y02,Y07,Southeastern Conference,2,False,Y,2.0,R2Y2,18.0,10.0,Kentucky,Cincinnati,138,69,60,N,0,25,49,7,12,12,18,7,29,16,15,7,5,17,20,61,7,26,13,19,16,21,10,10,4,4,19
2005,138,1403,71,1211,69,N,0,Texas,Washington,6,3,W06,W03,Big 12 Conference,2,True,W,3.0,R2W3,22.0,2.0,Texas Tech,Gonzaga,138,71,69,N,0,29,59,4,11,9,16,8,24,18,7,7,1,14,29,62,2,13,9,18,17,27,14,13,2,1,17
2005,138,1428,67,1328,58,N,0,Utah,Oklahoma,6,3,Y06,Y03,Mountain West Conference,2,True,Y,3.0,R2Y3,22.0,10.0,Utah,Oklahoma,138,67,58,N,0,22,37,5,8,18,28,9,30,15,20,2,2,19,21,66,2,19,14,19,19,14,3,7,8,3,24
2005,138,1449,97,1334,79,N,0,Washington,California,1,8,W01,W08,Pacific-10 Conference,2,False,W,1.0,R2W1,30.0,2.0,Washington,Pacific,138,97,79,N,0,36,64,9,23,16,19,12,23,17,7,2,3,20,30,67,8,24,11,17,17,14,13,8,4,1,18
2005,138,1452,111,1448,105,N,2,West Virginia,North Carolina,7,2,W07,W02,Big East Conference,2,True,W,2.0,R2W2,18.0,2.0,West Virginia,Wake Forest,138,111,105,N,2,37,70,7,21,30,39,10,25,20,11,5,5,26,36,71,9,23,24,36,17,29,23,18,7,3,28
2005,138,1454,83,1130,75,N,0,Wisconsin,Massachusetts,12,4,X12,X04,Horizon League,2,True,X,4.0,R2X4,10.0,2.0,WI Milwaukee,Boston College,138,83,75,N,0,26,55,11,24,20,22,10,16,17,16,11,5,26,23,50,4,11,25,35,15,21,16,22,6,2,22
2005,139,1181,63,1280,55,N,0,North Carolina,Mississippi,1,9,Y01,Y09,Atlantic Coast Conference,2,False,Y,1.0,R2Y1,30.0,10.0,Duke,Mississippi St,139,63,55,N,0,19,50,8,21,17,21,13,30,8,16,8,6,22,20,62,4,13,11,21,18,21,9,10,7,5,19
2005,139,1257,76,1210,54,N,0,Kentucky,Georgia,4,5,W04,W05,Conference USA,2,False,W,4.0,R2W4,26.0,2.0,Louisville,Georgia Tech,139,76,54,N,0,22,42,10,21,22,28,9,28,10,11,1,7,15,20,53,6,16,8,10,7,15,11,7,7,0,21
2005,139,1277,72,1436,61,N,0,Michigan,Vermont,5,13,Y05,Y13,Big Ten Conference,2,False,Y,4.0,R2Y4,26.0,10.0,Michigan St,Vermont,139,72,61,N,0,27,56,2,12,16,22,12,27,12,9,4,4,16,22,70,7,22,10,14,23,18,5,9,4,0,19
2005,139,1301,65,1163,62,N,0,North Carolina,Connecticut,10,2,Z10,Z02,Atlantic Coast Conference,2,True,Z,2.0,R2Z2,2.0,10.0,NC State,Connecticut,139,65,62,N,0,20,50,10,20,15,17,7,19,13,13,10,4,18,22,52,2,14,16,18,9,22,9,14,3,4,16
2005,139,1314,92,1235,65,N,0,North Carolina,Iowa,1,9,Z01,Z09,Atlantic Coast Conference,2,False,Z,1.0,R2Z1,14.0,10.0,North Carolina,Iowa St,139,92,65,N,0,31,65,8,25,22,37,15,35,20,13,14,4,18,27,76,4,13,7,17,20,27,20,17,8,2,23
2005,139,1329,85,1356,77,N,0,Oklahoma,Illinois,2,7,X02,X07,Big 12 Conference,2,False,X,2.0,R2X2,2.0,2.0,Oklahoma St,S Illinois,139,85,77,N,0,25,46,6,12,29,33,8,22,18,14,3,0,23,23,56,6,19,25,30,12,16,14,11,8,0,28
2005,139,1437,76,1196,65,N,0,Pennsylvania,Florida,5,4,Z05,Z04,Big East Conference,2,True,Z,4.0,R2Z4,10.0,10.0,Villanova,Florida,139,76,65,N,0,24,58,3,11,25,35,17,27,10,14,11,4,23,20,52,7,18,18,25,10,24,9,19,6,4,30
2005,139,1458,71,1137,62,N,0,Wisconsin,Pennsylvania,6,14,Z06,Z14,Big Ten Conference,2,False,Z,3.0,R2Z3,6.0,10.0,Wisconsin,Bucknell,139,71,62,N,0,21,46,7,17,22,29,8,22,14,7,5,1,12,23,50,5,15,11,14,7,22,13,10,4,2,24
2005,143,1112,79,1329,78,N,0,Arizona,Oklahoma,3,2,X03,X02,Pacific-10 Conference,3,True,X,2.0,R3X2,4.0,3.0,Arizona,Oklahoma St,143,79,78,N,0,31,47,7,14,10,17,8,23,17,14,3,5,17,29,66,10,23,10,13,16,11,17,8,10,0,17
2005,143,1228,77,1454,63,N,0,Illinois,Wisconsin,1,12,X01,X12,Big Ten Conference,3,False,X,1.0,R3X1,12.0,3.0,Illinois,WI Milwaukee,143,77,63,N,0,28,57,9,20,12,15,8,25,20,9,7,2,20,22,57,7,29,12,18,13,22,12,12,4,3,12
2005,143,1257,93,1449,79,N,0,Kentucky,Washington,4,1,W04,W01,Conference USA,3,True,W,1.0,R3W1,28.0,3.0,Louisville,Washington,143,93,79,N,0,31,56,11,26,20,28,10,34,17,17,8,4,18,28,67,6,25,17,28,13,20,15,11,9,0,25
2005,143,1452,65,1403,60,N,0,West Virginia,Texas,7,6,W07,W06,Big East Conference,3,True,W,2.0,R3W2,20.0,3.0,West Virginia,Texas Tech,143,65,60,N,0,24,51,9,22,8,13,11,20,14,18,5,3,15,24,56,1,8,11,16,15,19,10,16,11,1,15
2005,144,1246,62,1428,52,N,0,Kentucky,Utah,2,6,Y02,Y06,Southeastern Conference,3,False,Y,2.0,R3Y2,20.0,9.0,Kentucky,Utah,144,62,52,N,0,24,39,4,13,10,19,4,21,10,14,6,2,25,17,41,4,10,14,28,9,16,10,12,5,0,20
2005,144,1277,78,1181,68,N,0,Michigan,North Carolina,5,1,Y05,Y01,Big Ten Conference,3,True,Y,1.0,R3Y1,28.0,9.0,Michigan St,Duke,144,78,68,N,0,27,65,5,14,19,23,16,22,12,16,13,0,22,22,51,7,23,17,24,9,24,8,22,11,2,22
